# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-O" "-T" "8" "-a" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/reference_genome/PlasmoDB-62_Pyoeliiyoelii17X.gtf" "-o" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/nc_removed_data/Count/output.txt" "WT_female_R1.bam.sort.bam" "WT_female_R2.bam.sort.bam" "WT_female_R3.bam.sort.bam" "WT_male_R1.bam.sort.bam" "WT_male_R2.bam.sort.bam" "WT_male_R3.bam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	WT_female_R1.bam.sort.bam	WT_female_R2.bam.sort.bam	WT_female_R3.bam.sort.bam	WT_male_R1.bam.sort.bam	WT_male_R2.bam.sort.bam	WT_male_R3.bam.sort.bam
PY17X_1126100	Py17X_11_v3;Py17X_11_v3	1087914;1088982	1088811;1089049	+;+	966	1619	1404	2454	38	58	59
PY17X_1126200	Py17X_11_v3	1090207	1094817	-	4611	67	126	181	211	238	242
PY17X_1126300	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1095952;1096316;1096629;1096857;1097131;1097383;1097638;1097883;1098279	1096052;1096527;1096758;1096969;1097297;1097510;1097790;1097988;1098326	+;+;+;+;+;+;+;+;+	1158	4425	4069	6064	505	530	582
PY17X_1126400	Py17X_11_v3	1098409	1099560	-	1152	796	793	875	50	66	51
PY17X_1126500	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1100807;1102317;1102950	1102063;1102436;1102997	-;-;-	1425	338	248	390	87	64	69
PY17X_1126600	Py17X_11_v3	1105223	1107712	+	2490	1177	1388	2490	3534	4278	4338
PY17X_1126700	Py17X_11_v3	1109166	1111892	+	2727	111	134	71	79611	68561	73341
PY17X_1126800	Py17X_11_v3	1112181	1112618	-	438	21	23	13	9436	7970	8085
PY17X_1126900	Py17X_11_v3	1113399	1114505	+	1107	166	175	232	279	149	255
PY17X_1127000	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1117293;1117644;1118913	1117476;1118361;1119546	+;+;+	1536	8516	5138	6264	69996	78597	83520
PY17X_1127100	Py17X_11_v3	1118492	1118678	+	187	1	1	2	8	10	9
PY17X_1127200	Py17X_11_v3	1121157	1122275	+	1119	1984	2149	2078	659	965	936
PY17X_1127300	Py17X_11_v3	1122744	1123079	-	336	1256	1132	1540	3030	3052	3768
PY17X_1127400	Py17X_11_v3	1125418	1130763	+	5346	48370	42726	46624	29877	27162	30924
PY17X_1127500	Py17X_11_v3	1131714	1133117	-	1404	6184	5108	7928	20409	17624	24577
PY17X_1127600	Py17X_11_v3	1134878	1135423	-	546	249	208	330	666	938	781
PY17X_1127700	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1136206;1136900;1137240	1136684;1136957;1137272	-;-;-	570	6919	5847	7297	5148	6066	6185
PY17X_1127800	Py17X_11_v3	1138287	1139405	+	1119	4004	3610	5341	32109	29645	38199
PY17X_1127900	Py17X_11_v3	1142678	1146178	+	3501	786	658	700	4858	4385	5159
PY17X_1128000	Py17X_11_v3	1148321	1151176	-	2856	1699	1834	2353	1165	1090	1205
PY17X_1128100	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1152921;1153364;1153890	1153271;1153708;1154063	+;+;+	870	1092	1248	1668	732	522	731
PY17X_1128200	Py17X_11_v3	1154906	1155424	+	519	1244	1274	1506	5	6	16
PY17X_1128300	Py17X_11_v3	1155803	1182445	-	26643	45472	41792	34294	1469	934	1158
PY17X_1128400	Py17X_11_v3	1186928	1194670	+	7743	1984	1276	1182	10467	8181	9366
PY17X_1128500	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1195774;1196199;1196395;1196566;1196793;1196954;1197150;1197340;1197479;1197641;1197834;1198134	1196016;1196293;1196451;1196639;1196861;1197042;1197221;1197378;1197541;1197736;1197974;1198268	-;-;-;-;-;-;-;-;-;-;-;-	1173	5249	4416	5521	3950	3859	5306
PY17X_1128600	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1200419;1200761;1200960;1201157;1201573;1201979;1202139;1202377	1200436;1200863;1201041;1201356;1201816;1202053;1202227;1202573	+;+;+;+;+;+;+;+	1008	5751	6839	7457	25	52	27
PY17X_1128700	Py17X_11_v3	1203156	1204064	-	909	232	212	247	3	5	25
PY17X_1128800	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1204872;1205109;1205276;1205622;1206431	1204943;1205172;1205448;1206320;1206580	-;-;-;-;-	1158	1336	1330	1333	52	60	55
PY17X_1128900	Py17X_11_v3	1207471	1209180	+	1710	74	77	78	19	11	6
PY17X_1129000	Py17X_11_v3	1209691	1211811	-	2121	166	217	172	18	11	3
PY17X_1129100	Py17X_11_v3	1213322	1214194	-	873	102	114	85	0	2	0
PY17X_1129200	Py17X_11_v3	1214837	1216849	-	2013	675	537	705	776	802	1012
PY17X_1129300	Py17X_11_v3	1218339	1219478	-	1140	3092	2783	3520	158	239	231
PY17X_1129400	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1221594;1225348;1225527	1225193;1225398;1225733	+;+;+	3858	146	167	116	25	36	34
PY17X_1129500	Py17X_11_v3	1226343	1226600	-	258	0	0	0	0	2	0
PY17X_1129600	Py17X_11_v3	1227885	1230188	+	2304	12663	11476	12568	108	124	158
PY17X_1129700	Py17X_11_v3	1232900	1234507	+	1608	370	414	579	327	313	327
PY17X_1129800	Py17X_11_v3;Py17X_11_v3	1235744;1235978	1235888;1237713	-;-	1881	117	101	99	81	91	106
PY17X_1129900	Py17X_11_v3;Py17X_11_v3	1239012;1239205	1239083;1239858	+;+	726	8	6	9	1	2	2
PY17X_1130000	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1241988;1260069;1260382;1260669;1260933;1261137	1259941;1260186;1260543;1260839;1261040;1261211	+;+;+;+;+;+	18588	2036	1673	1324	537	365	553
PY17X_1130100	Py17X_11_v3;Py17X_11_v3	1261881;1265230	1264864;1265281	-;-	3036	1297	1462	1549	402	371	482
PY17X_1130200	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1267329;1268104;1268420	1267952;1268262;1268605	+;+;+	969	4105	2836	4497	477	412	511
PY17X_1130300	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1268916;1269170;1269416;1269643;1269832;1270065;1270215;1270337;1270570;1270812	1269040;1269248;1269492;1269731;1269892;1270111;1270254;1270397;1270705;1270936	-;-;-;-;-;-;-;-;-;-	840	57922	50364	63239	1379	1585	1710
PY17X_1130400	Py17X_11_v3	1272203	1274050	-	1848	1847	1683	2936	9240	7721	11500
PY17X_1130500	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1275791;1276031;1276208;1276440;1276900	1275883;1276093;1276347;1276513;1276934	+;+;+;+;+	405	136792	123808	141618	362	474	487
PY17X_1130600	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1277477;1277827;1283783;1286191	1277680;1283659;1285994;1286398	-;-;-;-	8457	904	987	785	46990	42722	46545
PY17X_1130700	Py17X_11_v3	1288587	1289771	-	1185	465	627	420	9	6	14
PY17X_0062300	Py17X_11_v3	1292276	1293790	+	1515	287	204	319	90	95	119
PY17X_1130800	Py17X_11_v3;Py17X_11_v3	1295656;1296008	1295763;1298323	+;+	2424	1335	1176	1307	6583	6292	7043
PY17X_1130900	Py17X_11_v3	1299628	1301622	+	1995	312	268	519	259	337	369
PY17X_1131000	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1302819;1303086;1303274;1303510;1303742;1304002;1304289;1304425;1304730;1304974;1305155	1302911;1303145;1303345;1303595;1303904;1304167;1304331;1304586;1304835;1305057;1305265	+;+;+;+;+;+;+;+;+;+;+	1146	316	190	138	46500	63477	56444
PY17X_1131100	Py17X_11_v3;Py17X_11_v3	1305532;1305975	1305675;1307873	-;-	2043	664	718	1029	60003	47353	66998
PY17X_1131200	Py17X_11_v3	1310331	1311173	+	843	31568	36528	38457	677	1034	951
PY17X_1131300	Py17X_11_v3;Py17X_11_v3	1311735;1317352	1317165;1317470	-;-	5550	1444	1417	1645	8420	8279	8830
PY17X_1131400	Py17X_11_v3	1318588	1321434	+	2847	220	302	282	802	1268	910
PY17X_1131500	Py17X_11_v3	1322383	1323366	+	984	562	511	552	18	9	13
PY17X_1131600	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1324591;1325088;1325519	1324937;1325266;1325658	-;-;-	666	546	583	665	134	123	204
PY17X_1131700	Py17X_11_v3	1328272	1328778	+	507	280	208	459	174	201	264
PY17X_1131800	Py17X_11_v3;Py17X_11_v3	1329576;1329906	1329785;1330436	-;-	741	4607	3454	5306	1192	1249	1476
PY17X_1131900	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1331977;1332382;1332809;1333061	1332234;1332708;1332898;1333111	+;+;+;+	726	4049	3001	4828	2656	3198	3330
PY17X_1132000	Py17X_11_v3	1333593	1335143	-	1551	724	1272	1133	6	16	17
PY17X_1132100	Py17X_11_v3	1336076	1337134	-	1059	154	189	243	2545	3668	2972
PY17X_1132200	Py17X_11_v3	1338028	1340472	-	2445	1748	1508	3070	314	413	357
PY17X_1132300	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1341615;1342014;1343393	1341829;1343388;1344775	-;-;-	2973	2656	2102	2717	904	998	862
PY17X_1132400	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1346363;1346551;1346823;1347160;1347433	1346418;1346654;1347003;1347260;1347536	-;-;-;-;-	546	1361	1093	1642	9107	10587	10706
PY17X_1132500	Py17X_11_v3;Py17X_11_v3	1350340;1351555	1351420;1351793	+;+	1320	1608	1228	1771	24395	24896	27446
PY17X_1132600	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1352499;1353114;1353447	1352915;1353308;1353602	-;-;-	768	85	46	106	363	280	380
PY17X_1132700	Py17X_11_v3	1354688	1355785	-	1098	57	63	101	192	226	207
PY17X_1132800	Py17X_11_v3	1356850	1358652	-	1803	14398	15141	15093	12	13	10
PY17X_1132900	Py17X_11_v3	1360096	1361805	+	1710	6492	6513	8517	40	41	55
PY17X_1133000	Py17X_11_v3	1363912	1366737	+	2826	2744	1845	1661	93081	90184	105880
PY17X_1133100	Py17X_11_v3	1367040	1369613	-	2574	116	89	101	203	209	250
PY17X_1133200	Py17X_11_v3	1370816	1372351	+	1536	68	52	60	16	12	40
PY17X_1133300	Py17X_11_v3	1373617	1373689	-	73	0	1	2	0	1	0
PY17X_1133400	Py17X_11_v3	1374908	1376998	+	2091	2016	2312	2821	2923	2442	3577
PY17X_1133500	Py17X_11_v3	1378095	1381628	-	3534	654	913	1219	3207	2845	2932
PY17X_1133600	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1387973;1388254;1388458;1388664	1388064;1388313;1388521;1388705	+;+;+;+	258	957	744	1225	700	824	794
PY17X_1133700	Py17X_11_v3	1389547	1390740	+	1194	1068	1365	1857	20	47	32
PY17X_1133800	Py17X_11_v3	1391848	1395771	+	3924	81600	89149	79671	174	149	187
PY17X_1133900	Py17X_11_v3	1396606	1399458	-	2853	1494	1325	1749	49	42	48
PY17X_1134000	Py17X_11_v3;Py17X_11_v3	1400856;1401464	1401193;1401629	-;-	504	4287	3475	4611	618	537	759
PY17X_1134100	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1404318;1404513;1404923;1405206;1405381;1405548;1405742	1404365;1404686;1405073;1405275;1405435;1405592;1405807	+;+;+;+;+;+;+	609	22532	17613	22774	8651	9775	9951
PY17X_1134200	Py17X_11_v3	1407407	1410373	+	2967	730	774	1032	4895	6044	5877
PY17X_1134300	Py17X_11_v3;Py17X_11_v3	1411625;1412035	1411862;1412381	+;+	585	3159	3241	4000	10938	12527	12994
PY17X_1134400	Py17X_11_v3	1413098	1414537	-	1440	3901	3010	3503	3386	3986	3927
PY17X_1134500	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1416806;1416998;1417258;1417555;1417885;1418036;1418160	1416827;1417153;1417421;1417703;1417934;1418075;1418184	+;+;+;+;+;+;+	606	516	594	637	75	57	69
PY17X_1134600	Py17X_11_v3	1420517	1431544	+	11028	22347	29953	21229	2245	1317	1497
PY17X_1134700	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1432894;1433144;1433629;1433911;1434308	1433013;1433447;1433788;1434054;1434446	-;-;-;-;-	867	4067	3350	4486	16322	19029	20373
PY17X_1134800	Py17X_11_v3	1435108	1436439	-	1332	10371	7392	10892	1268	1476	1433
PY17X_1134900	Py17X_11_v3	1437512	1438843	+	1332	3002	2014	2309	1333	1449	1448
PY17X_1135000	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1440012;1440576;1440849;1441043;1441459;1441713;1441928	1440424;1440638;1440933;1441344;1441584;1441784;1442549	+;+;+;+;+;+;+	1683	691	681	776	97	72	57
PY17X_1135100	Py17X_11_v3	1443453	1443818	+	366	19	46	42	4604	3482	5879
PY17X_1135200	Py17X_11_v3	1445053	1448160	+	3108	1357	998	1184	3100	3282	3380
PY17X_1135300	Py17X_11_v3	1449491	1452118	+	2628	476	452	754	29031	28673	32864
PY17X_1135400	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1452845;1453165;1453363;1453556	1453023;1453218;1453427;1453611	+;+;+;+	354	305	240	284	141	105	196
PY17X_1135500	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1454367;1454655;1454900;1455120	1454525;1454744;1454976;1458534	-;-;-;-	3741	885	873	758	50	43	28
PY17X_1135600	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1459708;1460388;1460653	1459723;1460518;1462095	+;+;+	1590	1705	1482	1472	488	515	691
PY17X_1135700	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1463268;1463453;1463683;1463975;1464177;1464783	1463286;1463592;1463757;1464040;1464609;1464832	+;+;+;+;+;+	783	213	212	242	94	127	88
PY17X_1135800	Py17X_11_v3;Py17X_11_v3	1465359;1471555	1471369;1471771	-;-	6228	289	387	371	438	640	590
PY17X_1135900	Py17X_11_v3	1472713	1474998	-	2286	2567	2138	2311	664	655	669
PY17X_1136000	Py17X_11_v3	1476212	1480552	+	4341	146	290	237	85	66	93
PY17X_1136100	Py17X_11_v3	1481571	1482572	-	1002	1362	1481	1765	121	114	181
PY17X_1136200	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1483859;1484248;1484589	1483956;1484356;1484792	+;+;+	411	1689	1458	1900	1569	1428	1845
PY17X_1136300	Py17X_11_v3	1485368	1487083	+	1716	547	609	634	82	72	103
PY17X_1136400	Py17X_11_v3	1488880	1491621	+	2742	370086	365270	360211	310	272	396
PY17X_1136500	Py17X_11_v3	1492876	1493337	-	462	1244	1469	1619	651	574	847
PY17X_1136600	Py17X_11_v3	1497196	1497651	+	456	4538	3914	5232	12537	11508	14432
PY17X_1136700	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1498147;1498328;1498540;1498792;1499112;1499316;1499553;1499751;1499900;1500210;1500387;1500624;1500844;1500991;1501184	1498196;1498403;1498580;1498946;1499224;1499396;1499615;1499796;1499985;1500301;1500514;1500683;1500884;1501047;1501198	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1104	2217	2020	2664	56	86	45
PY17X_1136800	Py17X_11_v3	1502024	1511200	-	9177	209	316	197	181	241	151
PY17X_1136900	Py17X_11_v3	1512828	1514960	-	2133	288	322	331	19	8	4
PY17X_1137000	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1515709;1516184;1516359;1516492;1516732;1516883;1517116;1517250;1517408;1517641;1517991	1515878;1516249;1516403;1516579;1516770;1516958;1517150;1517309;1517476;1517743;1517998	-;-;-;-;-;-;-;-;-;-;-	759	3447	2678	3862	50838	44492	64309
PY17X_1137100	Py17X_11_v3	1518799	1521876	+	3078	488	520	551	2008	1968	2309
PY17X_1137200	Py17X_11_v3;Py17X_11_v3	1523663;1524255	1524102;1525350	-;-	1536	5805	5423	8772	22523	25545	26583
PY17X_1137300	Py17X_11_v3	1528346	1528858	+	513	3332	3483	4009	33	41	82
PY17X_1137400	Py17X_11_v3	1530490	1540194	+	9705	643	503	491	54	59	33
PY17X_1137500	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1540980;1541245;1541454	1541106;1541354;1541807	+;+;+	591	70	116	206	14	14	27
PY17X_1137600	Py17X_11_v3	1542957	1548269	+	5313	2212	1650	2091	25845	23432	26817
PY17X_1137700	Py17X_11_v3	1549319	1549852	-	534	5171	4249	5105	356	489	505
PY17X_1137800	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1550896;1551103;1551561;1552029	1550936;1551364;1551722;1552106	-;-;-;-	543	1968	1668	2379	6709	7748	8130
PY17X_1137900	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1552857;1553042;1553206;1553368;1553532;1553722;1554109	1552913;1553115;1553268;1553432;1553631;1553984;1554257	-;-;-;-;-;-;-	771	2610	2195	2951	741	1083	1037
PY17X_1138000	Py17X_11_v3	1555158	1556288	-	1131	318	286	340	24	22	12
PY17X_1138100	Py17X_11_v3	1556988	1557947	+	960	424	490	548	10	3	2
PY17X_1138200	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1559020;1559177;1559453;1559806;1560096;1560458;1560945;1561365;1561840;1563049;1563490;1563951;1564501;1570039	1559064;1559305;1559716;1559980;1560248;1560799;1561185;1561621;1562903;1563347;1563709;1564354;1569795;1570198	+;+;+;+;+;+;+;+;+;+;+;+;+;+	9048	10941	9706	9719	88	82	81
PY17X_1138300	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1571361;1573317;1573659;1574948;1575532	1572520;1573475;1574750;1575339;1575569	-;-;-;-;-	2841	1115	1168	1738	32449	31023	35227
PY17X_1138400	Py17X_11_v3	1579319	1582768	+	3450	2801	2285	2642	9753	9991	11233
PY17X_1138500	Py17X_11_v3	1583412	1585601	-	2190	119	51	146	21	12	31
PY17X_1138600	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1588641;1591354;1591570;1591832;1592253	1591123;1591439;1591690;1591905;1592317	+;+;+;+;+	2829	2915	2460	4450	9636	10263	10948
PY17X_1138700	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1593853;1598237;1598447;1598704;1598914;1599234	1598130;1598290;1598536;1598802;1599017;1599780	+;+;+;+;+;+	5172	2311	1841	2302	19174	16469	17978
PY17X_1138800	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1600601;1600879;1601053;1601213;1601335;1601490;1601665;1601871;1602120;1602353	1600765;1600942;1601118;1601254;1601373;1601534;1601746;1601976;1602231;1602375	+;+;+;+;+;+;+;+;+;+	744	50322	51295	61864	660	804	830
PY17X_1138900	Py17X_11_v3;Py17X_11_v3	1602621;1602935	1602835;1603151	-;-	432	982	1514	1009	17918	17029	23674
PY17X_1139000	Py17X_11_v3	1604902	1605306	-	405	701	834	1114	80	211	89
PY17X_1139100	Py17X_11_v3;Py17X_11_v3	1606893;1607894	1607524;1607939	+;+	678	13985	10527	16493	1927	1809	2480
PY17X_1139200	Py17X_11_v3;Py17X_11_v3	1609445;1609764	1609460;1617565	+;+	7818	5630	4813	5751	916	676	946
PY17X_1139300	Py17X_11_v3	1618259	1619083	-	825	2091	1374	1598	76855	80085	104352
PY17X_1139400	Py17X_11_v3	1622092	1622688	+	597	7657	6419	10122	7892	9400	10097
PY17X_1139500	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1623510;1623687;1623891;1624077;1624432;1624848;1625024	1623601;1623760;1623984;1624269;1624635;1624918;1625117	-;-;-;-;-;-;-	822	3802	2799	4130	78	81	96
PY17X_1139600	Py17X_11_v3	1627066	1628493	-	1428	2639	2209	3966	9185	9839	10594
PY17X_1139700	Py17X_11_v3	1630023	1630604	+	582	3006	2499	4210	2324	2966	2817
PY17X_1139800	Py17X_11_v3	1632538	1638300	+	5763	81279	88397	78356	2904	2859	2979
PY17X_1139900	Py17X_11_v3;Py17X_11_v3	1639722;1640855	1640706;1642011	+;+	2142	1211	910	1249	18	23	22
PY17X_1140000	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1642612;1643339;1643613	1643107;1643446;1643875	+;+;+	867	119234	130933	145607	178	167	232
PY17X_1140100	Py17X_11_v3	1646722	1650969	+	4248	143	90	185	348	301	273
PY17X_1140200	Py17X_11_v3;Py17X_11_v3	1652461;1654620	1654464;1658735	+;+	6120	985	951	1249	864	817	899
PY17X_1140300	Py17X_11_v3;Py17X_11_v3	1659586;1663097	1662923;1664336	+;+	4578	28166	35159	29792	136	153	116
PY17X_1140400	Py17X_11_v3	1664923	1668306	+	3384	80	117	78	18	23	6
PY17X_1140500	Py17X_11_v3;Py17X_11_v3	1669029;1672114	1671852;1672250	+;+	2961	1092	1294	1229	498	392	507
PY17X_1140600	Py17X_11_v3;Py17X_11_v3	1672561;1674027	1673835;1674077	-;-	1326	117	105	118	86	84	89
PY17X_1140700	Py17X_11_v3;Py17X_11_v3	1674729;1675613	1675432;1675670	+;+	762	123	190	156	12	33	17
PY17X_1140800	Py17X_11_v3;Py17X_11_v3	1676087;1678777	1678629;1678783	-;-	2550	298	418	328	2319	2378	2664
PY17X_1140900	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1679717;1681959;1682158	1681822;1682024;1682220	+;+;+	2235	596	525	531	2113	1814	2579
PY17X_1141000	Py17X_11_v3	1682864	1683406	-	543	6	39	2	0	1	1
PY17X_1141100	Py17X_11_v3	1684369	1686369	+	2001	425	398	418	175	122	229
PY17X_1141200	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1687497;1688522;1688764;1688929;1689185;1689437;1689562;1689779;1689977;1690172;1690486;1690636	1688408;1688634;1688855;1689039;1689306;1689483;1689695;1689856;1690055;1690296;1690550;1690737	+;+;+;+;+;+;+;+;+;+;+;+	1980	2153	2028	2429	20084	20788	23303
PY17X_1141300	Py17X_11_v3	1692661	1693200	+	540	1706	1564	1890	933	964	1275
PY17X_1141400	Py17X_11_v3	1695389	1697716	+	2328	800	979	1284	1875	1716	2086
PY17X_1141500	Py17X_11_v3	1698750	1704179	-	5430	982	795	1175	3750	3439	4047
PY17X_1141600	Py17X_11_v3	1705976	1709428	-	3453	1223	1131	1201	2908	3173	3277
PY17X_1141700	Py17X_11_v3	1711353	1720502	+	9150	1499	1078	1173	5228	4259	4579
PY17X_1141800	Py17X_11_v3	1721871	1723418	+	1548	551	537	603	32	32	29
PY17X_1141900	Py17X_11_v3	1724269	1726770	+	2502	12	39	31	8	9	10
PY17X_1142000	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1727359;1727606;1727767;1728031;1728213;1728466;1728687	1727424;1727680;1727850;1728090;1728294;1728573;1728829	-;-;-;-;-;-;-	618	738	501	811	104	120	119
PY17X_1142100	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1729740;1730604;1730936;1731242	1730445;1730709;1731022;1731392	-;-;-;-	1050	201	191	179	26	14	9
PY17X_1142200	Py17X_11_v3	1732014	1732973	+	960	794	807	611	8	49	17
PY17X_1142300	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1733236;1733568;1733804	1733416;1733655;1733882	-;-;-	348	1092	893	1390	145	193	189
PY17X_1142400	Py17X_11_v3	1734901	1735056	+	156	1310	1222	1701	120	152	215
PY17X_1142500	Py17X_11_v3	1735763	1737925	-	2163	197	257	225	1	6	5
PY17X_1142600	Py17X_11_v3	1739268	1740821	-	1554	51	26	42	2	16	13
PY17X_1142700	Py17X_11_v3;Py17X_11_v3	1741724;1742083	1741798;1743207	+;+	1200	703	681	702	24	33	40
PY17X_1142800	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1744338;1745425;1745682;1745831;1746005;1746171;1746436	1745275;1745473;1745750;1745890;1746064;1746275;1746795	+;+;+;+;+;+;+	1641	3736	3603	4548	912	1193	1125
PY17X_1142900	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1747198;1747699;1747930	1747355;1747755;1748854	-;-;-	1140	4698	3686	4432	11831	11877	13882
PY17X_1143000	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1751848;1752016;1752805	1751868;1752654;1753623	+;+;+	1479	576	500	774	933	921	988
PY17X_1143100	Py17X_11_v3;Py17X_11_v3	1754551;1755131	1754730;1755337	-;-	387	11041	8930	13952	11051	12753	14595
PY17X_1143200	Py17X_11_v3	1757282	1757566	+	285	1739	1591	1705	13	10	11
PY17X_1143300	Py17X_11_v3;Py17X_11_v3	1758783;1759116	1758890;1759391	+;+	384	8906	8690	11051	382	182	291
PY17X_1143400	Py17X_11_v3	1760442	1760885	+	444	873	861	820	70	49	41
PY17X_1143500	Py17X_11_v3;Py17X_11_v3;Py17X_11_v3;Py17X_11_v3	1761340;1769805;1770665;1771820	1769581;1769872;1771655;1772691	-;-;-;-	10173	1490	1263	1549	2504	2446	2377
PY17X_1143600	Py17X_11_v3	1775426	1778671	-	3246	453	583	960	177	186	166
