# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-O" "-T" "8" "-a" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/reference_genome/PlasmoDB-62_Pyoeliiyoelii17X.gtf" "-o" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/read_counts/Rbpm1_KO_counts_output.txt" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep1.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep2.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep3.bam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep1.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep2.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep3.bam.sort.bam
PY17X_1220200	Py17X_12_v3	844256	846877	+	2622	295	267	335
PY17X_1220300	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	847381;847604;847860;848507	847450;847652;848395;848811	-;-;-;-	960	140	248	163
PY17X_1220400	Py17X_12_v3	851303	854347	+	3045	51	65	62
PY17X_1220500	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	855292;855751;855992;856171;856361;856620;856904	855529;855881;856042;856231;856525;856687;857392	+;+;+;+;+;+;+	1203	87	109	175
PY17X_1220600	Py17X_12_v3	858844	863715	+	4872	120	142	200
PY17X_1220700	Py17X_12_v3;Py17X_12_v3	864069;864444	864281;865622	-;-	1392	261	126	176
PY17X_1220800	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	867176;867467;868013	867306;867718;868106	-;-;-	477	7722	9153	8218
PY17X_1220900	Py17X_12_v3;Py17X_12_v3	870518;871634	871428;872024	-;-	1302	22359	23558	24518
PY17X_1221000	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	875817;876067;876253;876419;876591;876868;877066;877298	875904;876133;876310;876505;876652;876949;877130;877340	-;-;-;-;-;-;-;-	552	1400	1385	1283
PY17X_1221100	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	878176;878439;878722;878925;879229	878247;878551;878755;878993;879339	+;+;+;+;+	399	1957	2231	2096
PY17X_1221200	Py17X_12_v3	879958	881391	-	1434	128	147	191
PY17X_1221300	Py17X_12_v3	885632	895504	+	9873	452	237	494
PY17X_1221400	Py17X_12_v3	896771	898378	-	1608	10271	9541	9332
PY17X_1221500	Py17X_12_v3	899678	901261	-	1584	63	96	190
PY17X_1221600	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	902053;902268;902402;902658;902960;903449	902166;902311;902548;902744;903066;903615	-;-;-;-;-;-	666	2131	1839	2109
PY17X_1221700	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	905459;905741;906120;906471;907015	905555;905877;906182;906579;907043	-;-;-;-;-	435	41628	46485	52587
PY17X_1221800	Py17X_12_v3	909725	910567	+	843	61	58	95
PY17X_1221900	Py17X_12_v3	911664	913001	+	1338	218	177	188
PY17X_1222000	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	913320;913559;921422;921726	913426;921318;921524;921867	-;-;-;-	8112	879	1065	841
PY17X_1222100	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	923364;923726;924067	923558;923876;924194	-;-;-	474	2393	1773	2078
PY17X_1222200	Py17X_12_v3;Py17X_12_v3	925072;925844	925839;927541	-;-	2466	7967	6369	7266
PY17X_1222300	Py17X_12_v3;Py17X_12_v3	929023;929942	929733;929974	-;-	744	2237	2430	2312
PY17X_1222400	Py17X_12_v3	930892	931518	-	627	5844	4532	5119
PY17X_1222500	Py17X_12_v3	935068	937587	+	2520	9842	11090	11527
PY17X_1222600	Py17X_12_v3	938833	939693	-	861	64	64	85
PY17X_1222700	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	940867;941527;942005;942204;942468;942718;942906;943142;943294;943459;943647;943793;943971	940957;941874;942098;942336;942539;942793;942988;943192;943350;943551;943691;943847;944047	+;+;+;+;+;+;+;+;+;+;+;+;+	1275	3676	3330	3516
PY17X_1222800	Py17X_12_v3	945956	948949	+	2994	874	644	718
PY17X_1222900	Py17X_12_v3	949651	950400	-	750	13	22	34
PY17X_1223000	Py17X_12_v3	950896	958215	-	7320	661	659	726
PY17X_1223100	Py17X_12_v3;Py17X_12_v3	959708;961498	961366;963237	-;-	3399	2983	3534	3877
PY17X_1223200	Py17X_12_v3;Py17X_12_v3	964614;964999	964857;965207	+;+	453	1734	1922	1522
PY17X_1223300	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	965796;965940;966262;966790;968533	965839;966032;966648;968530;969495	-;-;-;-;-	3228	1535	1520	1502
PY17X_1223400	Py17X_12_v3	971571	973352	-	1782	3966	3037	2080
PY17X_1223500	Py17X_12_v3	976405	977535	-	1131	148	151	182
PY17X_1223600	Py17X_12_v3	978743	978940	+	198	2	14	13
PY17X_1223700	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	980293;981588;983865	981374;983771;986262	-;-;-	5664	3549	2889	3147
PY17X_1223800	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	988405;993206;993631;994457;994714;994967;995801	993093;993437;994358;994601;994841;995695;998323	-;-;-;-;-;-;-	9174	7539	6678	6592
PY17X_1223900	Py17X_12_v3	999962	1001332	+	1371	290	232	228
PY17X_1224000	Py17X_12_v3	1003164	1009124	+	5961	2483	2373	2815
PY17X_1224100	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1009853;1010138;1010436;1010838	1010032;1010306;1010618;1010923	-;-;-;-	618	142	125	124
PY17X_1224200	Py17X_12_v3	1011632	1012915	+	1284	65	18	43
PY17X_1224300	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1013279;1013498;1013749;1013984;1014386	1013355;1013584;1013883;1014212;1014592	-;-;-;-;-	735	226	222	184
PY17X_1224400	Py17X_12_v3;Py17X_12_v3	1015963;1016624	1016298;1016782	-;-	495	3359	2529	2587
PY17X_1224500	Py17X_12_v3	1018566	1019285	-	720	108	99	42
PY17X_1224600	Py17X_12_v3	1020127	1021089	-	963	407	326	313
PY17X_1224700	Py17X_12_v3	1022131	1023231	+	1101	34	27	23
PY17X_1224800	Py17X_12_v3	1024317	1027805	-	3489	241	198	388
PY17X_1224900	Py17X_12_v3	1029449	1029970	-	522	46	84	49
PY17X_1225000	Py17X_12_v3	1031934	1034711	+	2778	82	79	111
PY17X_1225100	Py17X_12_v3	1035702	1036211	+	510	220	128	117
PY17X_1225200	Py17X_12_v3	1036723	1038894	-	2172	279	251	319
PY17X_1225300	Py17X_12_v3	1041318	1043315	+	1998	1976	2027	1777
PY17X_1225400	Py17X_12_v3;Py17X_12_v3	1044811;1045088	1044939;1045231	+;+	273	104	63	128
PY17X_1225500	Py17X_12_v3;Py17X_12_v3	1045678;1047165	1046511;1047182	-;-	852	64	117	41
PY17X_1225600	Py17X_12_v3;Py17X_12_v3	1048200;1049338	1048905;1049351	-;-	720	3044	2832	3275
PY17X_1225700	Py17X_12_v3	1052297	1053964	+	1668	31026	34467	36848
PY17X_1225800	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1055027;1055475;1055866	1055379;1055694;1059603	-;-;-	4311	1166	1425	1158
PY17X_1225900	Py17X_12_v3	1060813	1064304	-	3492	290	197	221
PY17X_1226000	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1065292;1065618;1066444	1065485;1066325;1066660	-;-;-	1119	2489	2283	2173
PY17X_1226100	Py17X_12_v3;Py17X_12_v3	1067634;1067838	1067723;1069010	+;+	1263	2851	2642	3100
PY17X_1226200	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1070640;1071114;1071513	1070889;1071398;1074301	+;+;+	3324	1506	2071	2149
PY17X_1226300	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1075440;1076099;1076567	1075795;1076449;1076642	-;-;-	783	3225	3817	3575
PY17X_1226400	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1077517;1077922;1078182;1078375;1078812	1077660;1077987;1078217;1078494;1079009	-;-;-;-;-	564	266	242	222
PY17X_1226500	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1080831;1081259;1081599;1081939	1081167;1081397;1081664;1082002	-;-;-;-	606	700	672	736
PY17X_1226600	Py17X_12_v3;Py17X_12_v3	1084316;1085325	1085130;1085745	-;-	1236	1137	1198	1310
PY17X_1226700	Py17X_12_v3	1087633	1091145	+	3513	6854	7027	7041
PY17X_1226800	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1091254;1091384;1091600;1091856;1092049;1092228;1092453;1092709;1092862	1091291;1091414;1091715;1091958;1092096;1092346;1092585;1092785;1092862	-;-;-;-;-;-;-;-;-	666	815	531	798
PY17X_1226900	Py17X_12_v3	1093676	1094782	+	1107	188	150	206
PY17X_1227000	Py17X_12_v3;Py17X_12_v3	1097102;1097382	1097122;1100219	+;+	2859	22019	24055	26467
PY17X_1227100	Py17X_12_v3	1100581	1101684	-	1104	1485	1233	1144
PY17X_1227200	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1102937;1103291;1103451	1103167;1103356;1108931	-;-;-	5778	3727	4749	4666
PY17X_1227300	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1110069;1110645;1111362;1111794;1112068	1110117;1111206;1111620;1111919;1113180	+;+;+;+;+	2109	4114	5169	5295
PY17X_1227400	Py17X_12_v3	1115824	1118526	+	2703	23123	23106	23252
PY17X_1227500	Py17X_12_v3	1119615	1120130	-	516	46	53	49
PY17X_1227600	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1122093;1126840;1127205	1126699;1127084;1127269	+;+;+	4917	18691	19083	21171
PY17X_1227700	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1127469;1129114;1130506;1130690;1130854;1131042;1131232;1131428;1131604;1131901	1128909;1130300;1130588;1130770;1130910;1131122;1131296;1131501;1131691;1131947	-;-;-;-;-;-;-;-;-;-	3204	26	71	35
PY17X_1227800	Py17X_12_v3	1132412	1133953	-	1542	138	110	171
PY17X_1227900	Py17X_12_v3;Py17X_12_v3	1134585;1137919	1137750;1137974	+;+	3222	60	66	61
PY17X_1228000	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1138645;1138819;1139133;1139323;1139624;1139946	1138685;1138963;1139225;1139463;1139833;1140032	+;+;+;+;+;+	717	165	122	131
PY17X_1228100	Py17X_12_v3	1140724	1142553	+	1830	152	104	76
PY17X_1228200	Py17X_12_v3;Py17X_12_v3	1145632;1149342	1149162;1149422	+;+	3612	6256	6709	7250
PY17X_1228300	Py17X_12_v3	1152016	1155177	+	3162	3305	3423	3798
PY17X_1228400	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1155598;1156033;1156253;1156368;1156510;1156657	1155948;1156123;1156294;1156426;1156549;1156751	+;+;+;+;+;+	678	149	79	61
PY17X_1228500	Py17X_12_v3	1162341	1165376	+	3036	39	63	41
PY17X_1228600	Py17X_12_v3	1166688	1166978	-	291	82	108	114
PY17X_1228700	Py17X_12_v3	1169180	1170829	-	1650	411	589	794
PY17X_1228800	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1172835;1173049;1173363;1173517;1173675;1173912;1174152	1172962;1173170;1173429;1173578;1173814;1173986;1174289	+;+;+;+;+;+;+	732	238	136	153
PY17X_1228900	Py17X_12_v3	1175691	1176995	+	1305	4277	5221	4997
PY17X_1229000	Py17X_12_v3	1177658	1178290	-	633	471	362	441
PY17X_1229100	Py17X_12_v3	1179526	1185801	+	6276	1366	1154	1283
PY17X_1229200	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1186615;1186832;1188448	1186617;1188333;1188532	+;+;+	1590	472	403	433
PY17X_1229300	Py17X_12_v3;Py17X_12_v3	1188999;1189756	1189637;1204998	-;-	15882	20023	21363	22845
PY17X_1229400	Py17X_12_v3	1206805	1208847	-	2043	100	117	153
PY17X_1229500	Py17X_12_v3	1209763	1212048	-	2286	614	271	486
PY17X_1229600	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1213314;1214625;1215220	1214154;1215048;1215682	-;-;-	1728	4559	4586	4523
PY17X_1229700	Py17X_12_v3	1214383	1214485	-	103	30	29	56
PY17X_1229800	Py17X_12_v3	1215107	1215197	-	91	12	1	3
PY17X_1229900	Py17X_12_v3	1217267	1217371	+	105	27	64	59
PY17X_1230000	Py17X_12_v3;Py17X_12_v3	1219435;1219647	1219519;1220332	+;+	771	1462	1658	1763
PY17X_1230100	Py17X_12_v3	1220872	1222230	-	1359	5591	6960	7948
PY17X_1230200	Py17X_12_v3	1223696	1227241	-	3546	1521	1559	1553
PY17X_1230300	Py17X_12_v3	1229268	1232393	-	3126	1560	2063	2077
PY17X_1230400	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1233715;1234289;1234625;1234903;1235069;1235269;1235679	1234157;1234482;1234778;1234971;1235134;1235385;1235730	-;-;-;-;-;-;-	1095	1229	1319	1501
PY17X_1230500	Py17X_12_v3;Py17X_12_v3	1238235;1240309	1239839;1240545	+;+	1842	202	446	261
PY17X_1230600	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1242357;1242505;1242581	1242503;1242579;1245145	+;+;+	2787	3958	3506	3854
PY17X_1230700	Py17X_12_v3	1245880	1247745	-	1866	391	361	419
PY17X_1230800	Py17X_12_v3;Py17X_12_v3	1248467;1248913	1248785;1248998	+;+	405	248	140	206
PY17X_1230900	Py17X_12_v3;Py17X_12_v3	1249653;1251281	1251158;1251346	-;-	1572	28634	35266	39413
PY17X_1231000	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1253067;1253291;1253719;1254098;1254647	1253156;1253617;1253892;1254498;1254749	-;-;-;-;-	1095	65	100	91
PY17X_1231100	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1255244;1255482;1256115;1260605;1261017	1255318;1255880;1260443;1260850;1261115	-;-;-;-;-	5148	1356	1467	1341
PY17X_1231200	Py17X_12_v3	1263004	1266945	+	3942	1115	1036	779
PY17X_1231300	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1267416;1267594;1267827	1267467;1267651;1270044	-;-;-	2328	718	550	635
PY17X_1231400	Py17X_12_v3	1271144	1274266	+	3123	289	405	361
PY17X_1231500	Py17X_12_v3	1274734	1275396	-	663	201	224	256
PY17X_1231600	Py17X_12_v3;Py17X_12_v3	1280165;1286199	1286049;1286352	+;+	6039	26867	28013	29329
PY17X_1231700	Py17X_12_v3	1287130	1290750	-	3621	477	522	522
PY17X_1231800	Py17X_12_v3	1292955	1306232	-	13278	1043	774	1304
PY17X_1231900	Py17X_12_v3	1311229	1313724	+	2496	3879	4129	4441
PY17X_1232000	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1314617;1314940;1318439	1314743;1318261;1319399	-;-;-	4410	3146	3027	2814
PY17X_1232100	Py17X_12_v3	1321759	1322133	+	375	223	265	320
PY17X_1232200	Py17X_12_v3	1323471	1325177	+	1707	68	70	43
PY17X_1232300	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1327261;1328528;1328858;1329197;1329403	1328350;1328742;1328975;1329298;1329593	+;+;+;+;+	1716	156	247	200
PY17X_1232400	Py17X_12_v3	1331258	1332169	+	912	1998	1650	1738
PY17X_1232500	Py17X_12_v3;Py17X_12_v3	1334913;1335322	1335116;1338015	+;+	2898	8578	8588	6846
PY17X_1232600	Py17X_12_v3	1339640	1340443	+	804	21	10	27
PY17X_1232700	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1341287;1341872;1342354	1341720;1341977;1342356	-;-;-	543	13337	14445	16193
PY17X_1232800	Py17X_12_v3	1344345	1346045	-	1701	244	225	237
PY17X_1232900	Py17X_12_v3;Py17X_12_v3	1347644;1349223	1349112;1349280	+;+	1527	203	311	328
PY17X_1233000	Py17X_12_v3	1350337	1351554	-	1218	116	136	100
PY17X_1233100	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1352820;1353000;1354156	1352889;1354003;1356726	+;+;+	3645	393	414	373
PY17X_1233200	Py17X_12_v3	1357555	1358016	+	462	109	87	100
PY17X_1233300	Py17X_12_v3	1358467	1359681	-	1215	123	157	155
PY17X_1233400	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1360775;1361097;1361441;1361612;1361908;1362201;1362422;1362768;1363032	1360975;1361323;1361471;1361781;1362049;1362283;1362593;1362935;1363076	+;+;+;+;+;+;+;+;+	1239	317	173	193
PY17X_1233500	Py17X_12_v3	1363377	1365488	-	2112	99	136	66
PY17X_1233600	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1366176;1366492;1366698;1366859;1367009;1367172;1367394;1367703;1371790	1366262;1366551;1366745;1366915;1367073;1367223;1367471;1371515;1375563	-;-;-;-;-;-;-;-;-	8034	53905	53728	56326
PY17X_1233700	Py17X_12_v3	1379431	1381575	+	2145	24396	24290	23655
PY17X_1233800	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1382356;1382523;1382911;1387189;1389235;1389530;1389770;1390058	1382413;1382742;1386982;1389105;1389347;1389644;1389918;1390115	-;-;-;-;-;-;-;-	6702	7287	7340	7171
PY17X_1233900	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1390639;1390793;1391015;1391223;1391593;1391799;1392021	1390666;1390848;1391083;1391318;1391661;1391862;1392115	+;+;+;+;+;+;+	477	4993	4311	4870
PY17X_1234000	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1392329;1392771;1395099	1392646;1394904;1395823	-;-;-	3177	111	117	128
PY17X_1234100	Py17X_12_v3	1396711	1401072	-	4362	257	277	240
PY17X_1234200	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1402818;1403810;1403946	1403711;1403855;1404016	+;+;+	1011	80	53	88
PY17X_1234300	Py17X_12_v3;Py17X_12_v3	1404573;1407400	1407239;1407498	+;+	2766	108	81	82
PY17X_1234400	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1408415;1408729;1409099	1408520;1408906;1409270	-;-;-	456	5521	4540	4267
PY17X_1234500	Py17X_12_v3	1410820	1412478	+	1659	324	192	322
PY17X_1234600	Py17X_12_v3	1412715	1413656	-	942	41	56	89
PY17X_1234700	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1415227;1415451;1415731;1415985;1416205;1417179	1415326;1415521;1415834;1416045;1417064;1417311	+;+;+;+;+;+	1329	624	787	928
PY17X_1234800	Py17X_12_v3	1417981	1422060	-	4080	594	434	460
PY17X_1234900	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1423866;1424140;1424673	1423987;1424548;1427801	+;+;+	3660	13093	15639	15948
PY17X_1235000	Py17X_12_v3	1429457	1435846	-	6390	14343	12904	13750
PY17X_1235100	Py17X_12_v3;Py17X_12_v3	1440341;1441284	1441104;1441302	-;-	783	48143	46635	49310
PY17X_1235200	Py17X_12_v3;Py17X_12_v3	1442965;1443750	1443425;1443786	-;-	498	2058	1360	1355
PY17X_1235300	Py17X_12_v3	1444869	1446275	-	1407	27	10	23
PY17X_1235400	Py17X_12_v3	1447500	1449410	-	1911	72	47	31
PY17X_1235500	Py17X_12_v3;Py17X_12_v3	1451043;1451844	1451636;1452179	-;-	930	12507	8998	10300
PY17X_1235600	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1456285;1459479;1459756	1459362;1459617;1459838	+;+;+	3300	154537	148462	158660
PY17X_1235700	Py17X_12_v3	1460587	1463028	-	2442	87	65	52
PY17X_1235800	Py17X_12_v3	1463964	1464884	-	921	5	3	1
PY17X_1235900	Py17X_12_v3	1467773	1469923	+	2151	1186	1074	1067
PY17X_1236000	Py17X_12_v3	1470419	1471144	-	726	122	121	79
PY17X_1236100	Py17X_12_v3;Py17X_12_v3	1472431;1473937	1473802;1474268	-;-	1704	449	680	626
PY17X_1236200	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1475278;1475586;1476024;1476371;1476636;1476984	1475347;1475884;1476229;1476452;1476729;1477039	+;+;+;+;+;+	807	1125	1405	1215
PY17X_1236300	Py17X_12_v3;Py17X_12_v3	1477936;1481398	1481289;1481613	+;+	3570	556	446	529
PY17X_1236400	Py17X_12_v3	1482595	1482990	-	396	255	202	260
PY17X_1236500	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1484006;1484606;1484816;1485223	1484437;1484675;1484923;1485341	-;-;-;-	729	2217	2365	2442
PY17X_1236600	Py17X_12_v3	1486373	1487029	-	657	1565	1407	1613
PY17X_1236700	Py17X_12_v3	1488384	1491287	-	2904	2864	2594	3051
PY17X_1236800	Py17X_12_v3	1494061	1497531	+	3471	26853	27938	27464
PY17X_1236900	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1499282;1500659;1501069;1501512;1501910	1500562;1500895;1501326;1501675;1503674	-;-;-;-;-	3705	18102	18651	19985
PY17X_1237000	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1505818;1505924;1506156;1506322;1506478;1506659;1506769	1505843;1506059;1506218;1506335;1506564;1506674;1507047	-;-;-;-;-;-;-	621	914	1046	1169
PY17X_1237100	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1507842;1508279;1508502;1508919	1508115;1508332;1508781;1508946	-;-;-;-	636	1549	774	907
PY17X_1237200	Py17X_12_v3	1511068	1511952	+	885	568	463	493
PY17X_1237300	Py17X_12_v3	1513115	1513489	+	375	592	538	761
PY17X_1237400	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1514026;1514190;1514440;1514726;1515237	1514093;1514310;1514519;1514884;1515306	-;-;-;-;-	498	45427	45676	43917
PY17X_1237500	Py17X_12_v3	1517779	1519440	+	1662	342	266	313
PY17X_1237600	Py17X_12_v3;Py17X_12_v3	1520294;1520483	1520341;1520836	-;-	402	4138	3673	3565
PY17X_1237700	Py17X_12_v3;Py17X_12_v3	1523114;1524441	1524145;1529141	-;-	5733	23584	23757	26943
PY17X_1237800	Py17X_12_v3	1532149	1534086	+	1938	521	673	744
PY17X_1237900	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1536024;1537754;1538233	1536135;1538094;1538367	+;+;+	588	4065	4842	4900
PY17X_1238000	Py17X_12_v3;Py17X_12_v3	1539914;1540668	1540533;1542525	-;-	2478	5641	6324	6062
PY17X_1238100	Py17X_12_v3	1546073	1547413	-	1341	11	6	18
PY17X_1238200	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1548961;1549461;1549773	1549023;1549528;1550211	+;+;+	570	33181	31595	31619
PY17X_1238300	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1551933;1553657;1553951;1554217;1554676;1554895	1553501;1553782;1554014;1554470;1554765;1554930	+;+;+;+;+;+	2139	2934	2521	2601
PY17X_1238400	Py17X_12_v3	1555726	1557636	-	1911	364	294	285
PY17X_1238500	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1558496;1558731;1559161	1558498;1558895;1559307	+;+;+	315	350	257	394
PY17X_1238600	Py17X_12_v3	1559845	1560786	-	942	204	255	244
PY17X_1238700	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1561751;1561947;1562167;1562412;1562801	1561859;1562056;1562270;1562557;1562805	-;-;-;-;-	474	130	82	85
PY17X_1238800	Py17X_12_v3	1563545	1566265	-	2721	8	12	37
PY17X_1238900	Py17X_12_v3	1567453	1572939	-	5487	298	281	339
PY17X_1239000	Py17X_12_v3	1574062	1575501	+	1440	6471	5066	6255
PY17X_1239100	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1576372;1576567;1576763;1577052;1578296;1578923;1579287;1580984	1576463;1576644;1576895;1578165;1578841;1579128;1580849;1581859	-;-;-;-;-;-;-;-	4608	366	444	362
PY17X_1239200	Py17X_12_v3	1583262	1584191	+	930	115	74	123
PY17X_1239300	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1584473;1584716;1584887	1584532;1584778;1588615	-;-;-	3852	15525	14582	14926
PY17X_1239400	Py17X_12_v3	1589836	1591386	-	1551	150	268	228
PY17X_1239500	Py17X_12_v3;Py17X_12_v3	1592128;1592679	1592456;1594116	+;+	1767	38	45	26
PY17X_1239600	Py17X_12_v3	1594588	1594860	-	273	5	18	42
PY17X_1239700	Py17X_12_v3	1596963	1599455	+	2493	433	301	426
PY17X_1239800	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1600310;1600936;1602496;1602666;1602901;1603094	1600564;1602302;1602567;1602776;1602960;1603160	+;+;+;+;+;+	1932	736	625	667
PY17X_1239900	Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3;Py17X_12_v3	1604106;1608063;1608343;1608753;1609079	1607933;1608226;1608453;1608927;1609105	+;+;+;+;+	4305	39705	39596	42710
